Price,Close,High,Low,Open,Volume
Ticker,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS,UNIONBANK.NS
Date,,,,,
2016-02-23,97.84815216064453,101.54053247688526,97.40858275598269,101.14492269560833,3730766
2016-02-24,98.99102783203125,100.48556782084034,95.87008910715628,96.52944320911114,4210704
2016-02-25,99.7383041381836,100.92514700255383,98.02398598988925,99.69435121817196,4046720
2016-02-26,95.56238555908203,101.98010152780209,94.28763697290323,101.71635720300112,11056295
2016-02-29,94.02389526367188,98.28772395855074,91.43043839593669,96.70527138031765,10229288
2016-03-01,98.94707489013672,99.69434153069545,94.68324633278436,96.1777863211986,4976703
2016-03-02,106.63954162597656,108.26594710269242,102.85924201432616,102.85924201432616,8033047
2016-03-03,106.37580871582031,108.13408654583387,104.00213632822106,107.60660453828933,3910473
2016-03-04,110.59566497802734,112.26602335114622,104.30982114523232,107.16702227765761,8554013
2016-03-08,110.59566497802734,111.78250103003695,108.7055151951174,110.77149005710402,6410029
2016-03-09,111.12316131591797,111.65064332876757,108.74948219714823,109.01322655722187,3588727
2016-03-10,109.18903350830078,112.79350786273707,108.66155158313585,112.44185101019492,3777097
2016-03-11,108.96925354003906,110.2879617637941,107.43076061232486,109.18903824399824,2856248
2016-03-14,109.7165298461914,111.29897573282192,108.79343138185082,110.4637965182639,2369399
2016-03-15,110.15609741210938,112.17811268443623,109.6725683756307,109.8923530817943,2876692
2016-03-16,111.21106719970703,111.82646172658886,106.8593324704635,110.3319283285631,3603626
2016-03-17,110.99127960205078,114.02430594588105,109.93631566696995,113.23308634821898,3215604
2016-03-18,112.39790344238281,112.83747958567481,110.20005626240936,111.78250891490917,2618151
2016-03-21,114.9034423828125,115.91446008593454,112.61768947387262,112.66163568369161,3695446
2016-03-22,114.37596130371094,115.51883099262997,113.18911857802635,115.34300591853422,3042830
2016-03-23,112.61769104003906,114.06826476368175,112.00228982618431,114.06826476368175,1862156
2016-03-28,109.36487579345703,113.2330881283955,108.35386476052012,112.8814245347771,1925991
2016-03-29,109.40882873535156,110.77149665489817,108.66156204382162,109.01321893021725,1909303
2016-03-30,113.40890502929688,114.81553247301702,109.84839021173747,110.99127333293589,3355884
2016-03-31,114.9913558959961,116.7496334680615,112.22206737853375,113.40890339821857,7022501
2016-04-01,122.55194091796875,123.82670288430273,114.11221665449702,114.90343619293107,5875908
2016-04-04,120.79366302490234,124.13439307233925,119.69473954973186,123.69482368227106,3751909
2016-04-05,113.71661376953125,121.32115933289307,113.18912510224627,120.6178455813778,6125819
2016-04-06,112.30998992919922,114.1122272841718,111.21106634867867,113.76056368964854,3164410
2016-04-07,109.7165298461914,112.969340869235,109.01321609171315,112.30998673964802,4567637
2016-04-08,110.46379852294922,111.34293737835304,108.83739298191159,109.45278749777539,1796975
2016-04-11,113.93639373779297,114.68365366832825,108.66155423549829,110.68357615649953,3867894
2016-04-12,113.18912506103516,115.51883760907515,112.61769018384618,113.84847918760428,2621456
2016-04-13,115.38697052001953,117.71668303515762,114.20012774311893,115.16718581426711,3436309
2016-04-18,112.44185638427734,114.72761597410278,111.4308454001343,114.72761597410278,2533523
2016-04-20,111.87042236328125,113.5847404945737,109.49675007267675,112.52977652259332,5214340
